GEOID,year,median_income,population,median_gross_rent,median_house_value,unemployment_rate_in_pop,poverty_rate,MoveOutNum,MoveInNum,MovesDiff
90272,2017,76899,22927,2364,2000001,2.4,0.0418284119160815,31,23,-8
90274,2017,62295,25374,2606,1455300,2,0.0474895562386695,26,42,16
90275,2017,53612,42606,2391,1051900,2.2,0.0447120123926208,41,38,-3
90277,2017,57350,34922,1916,956400,3,0.0548937632438005,52,58,6
90278,2017,51779,40808,1802,767100,4.1,0.0484953930601843,46,35,-11
90280,2017,20042,95420,1072,351000,7.2,0.192318172290924,20,22,2
90290,2017,56773,5714,1970,931800,5.3,0.0630031501575079,12,11,-1
90291,2017,52770,27170,1861,1324200,5.7,0.110747147589253,97,47,-50
90292,2017,65913,22328,2638,860200,3.7,0.11286277319957,72,77,5
90293,2017,55602,12762,1963,688400,3.7,0.0566525622943112,15,14,-1
90301,2017,21265,37518,1139,354400,7.5,0.202862625939549,36,25,-11
90302,2017,24647,30892,1208,379900,10.2,0.206008027968406,16,12,-4
90303,2017,20932,24658,1188,390800,7,0.232257279584719,6,8,2
90304,2017,19806,25937,1075,373200,6.6,0.273007672437059,6,5,-1
90305,2017,34490,15574,1362,422100,4.4,0.122319250032105,4,11,7
90401,2017,51567,7485,1757,949100,5.2,0.138009352037408,99,64,-35
90402,2017,60872,11681,1884,2000001,5,0.0678024141768684,18,19,1
90403,2017,61691,24764,1765,1018300,5,0.0922306574059118,50,41,-9
90404,2017,37093,22586,1474,790000,6.1,0.125741609846808,75,55,-20
90405,2017,50853,28305,1650,1197900,4.3,0.102914679385268,83,72,-11
90501,2017,29897,43008,1281,577100,5.3,0.159830729166667,69,62,-7
90502,2017,29450,18010,1425,405000,4.3,0.0942254303164908,33,40,7
90503,2017,42879,45349,1658,704600,3.2,0.0778848486184921,68,77,9
90504,2017,32707,33422,1401,581400,4.8,0.0984979953324158,28,24,-4
90505,2017,44863,37368,1647,809200,2.8,0.045546992078784,64,70,6
90506,2017,,0,,,,,,,
90601,2017,33816,34025,1349,475200,3.6,0.104717119764879,21,21,0
90602,2017,23542,26482,1189,490300,3.9,0.1766860509025,16,15,-1
90603,2017,38903,20697,1733,531300,3,0.0562400347876504,10,10,0
90604,2017,28373,41369,1370,449500,4.1,0.105247890932824,13,9,-4
90605,2017,28083,41818,1371,423300,3.6,0.145726720550959,15,18,3
90606,2017,26190,32599,1386,398400,3.5,0.0938679100585908,18,7,-11
90638,2017,30982,49797,1617,479000,3.9,0.0689398959776693,41,41,0
90640,2017,22685,63547,1211,441800,4.7,0.136135458794278,29,33,4
90650,2017,25251,106404,1450,375400,4.2,0.136705387015526,36,26,-10
90660,2017,25024,63694,1259,380200,4.3,0.105520143184601,28,23,-5
90670,2017,29242,16642,1330,408400,2.5,0.127448623963466,81,78,-3
90701,2017,22753,16912,1471,438800,2.8,0.114238410596026,14,12,-2
90703,2017,37362,50877,2188,637300,3.8,0.0578847023212847,69,62,-7
90704,2017,29400,3940,1399,656300,1.6,0.143401015228426,,,
90706,2017,26002,77852,1263,398000,4.5,0.14707393515902,35,23,-12
90710,2017,25512,28667,1119,444000,6.1,0.174870059650469,14,18,4
90712,2017,36958,31471,1715,475200,3.4,0.0594833338629214,22,25,3
90713,2017,36456,28927,1890,506800,3.5,0.0449752826079441,11,11,0
90715,2017,27081,20313,1524,411500,3.8,0.119923201890415,8,3,-5
90716,2017,19773,14409,1266,311400,6,0.261642029287251,2,7,5
90717,2017,31829,21740,1286,558800,4.7,0.125160993560258,14,17,3
90723,2017,21495,55020,1256,304400,4.6,0.201726644856416,23,26,3
90731,2017,26135,61789,1214,508200,6.3,0.198724692097299,35,26,-9
90732,2017,41835,22408,1867,558700,5.1,0.0586843984291325,15,20,5
90744,2017,20074,56779,1064,353800,5.1,0.255076700892936,16,9,-7
90745,2017,25447,57219,1389,380400,6,0.108442999702896,24,20,-4
90746,2017,31764,26852,1664,430400,6,0.0881126173096976,34,41,7
90747,2017,,0,,,,,,,
90755,2017,37118,11581,1365,444300,4.5,0.123564459027718,38,38,0
90802,2017,32307,40226,1153,356400,4.7,0.211156963158156,66,66,0
90803,2017,53496,32116,1516,790900,4.7,0.0844438908955038,46,46,0
90804,2017,27030,40225,1193,435700,4.8,0.233461777501554,25,15,-10
90805,2017,22396,96069,1149,345200,8.1,0.219217437466821,24,26,2
90806,2017,22394,42587,1103,408900,4.7,0.228567403198159,32,25,-7
90807,2017,39368,32395,1288,559100,3.8,0.071523383238154,47,27,-20
90808,2017,50025,38487,1635,601200,2.3,0.0560448982773404,39,42,3
90810,2017,21754,38769,1190,360800,6.3,0.184864195620212,27,20,-7
90813,2017,18574,60935,1008,339400,7.3,0.318257159268073,23,22,-1
90814,2017,43585,18175,1292,647700,3.7,0.149711141678129,14,20,6
90815,2017,42092,40359,1738,588900,3.8,0.113233727297505,43,25,-18
90822,2017,17083,143,,,0,0,,,
90831,2017,,0,,,,,3,3,0
91001,2017,33770,37528,1617,649700,3.7,0.101177787252185,32,22,-10
91006,2017,40294,33200,1678,901300,3.3,0.0822289156626506,39,49,10
91007,2017,35037,34357,1421,959600,3.1,0.0945076694705591,53,28,-25
91008,2017,41546,1191,2732,1615400,2.5,0.0764063811922754,1,1,0
91010,2017,26862,26265,1486,412000,5.8,0.132038834951456,15,29,14
91011,2017,63412,20499,2185,1282200,1.9,0.0296599834138251,24,24,0
91016,2017,31773,42013,1366,583900,5.7,0.0795944112536596,41,65,24
91020,2017,32191,8551,1492,517600,4,0.141854753829961,10,14,4
91024,2017,46288,11061,1487,889300,4.1,0.0509899647409818,12,8,-4
91030,2017,50172,25940,1555,928500,3.9,0.0811102544333076,25,27,2
91040,2017,32378,20175,1245,492100,3,0.123122676579926,23,27,4
91042,2017,25816,26767,1261,486500,5.9,0.16213994844398,22,27,5
91046,2017,16500,160,1056,,0,0,,1,
91101,2017,39393,20719,1536,479100,3.7,0.213137699695931,75,68,-7
91103,2017,23671,28435,1275,637200,3.7,0.180798311939511,24,34,10
91104,2017,29479,39178,1331,649400,4.6,0.158915718005003,24,33,9
91105,2017,61360,11907,2113,1018900,3,0.0968337952464937,54,54,0
91106,2017,35630,25479,1567,674600,3.4,0.133717963813336,36,25,-11
91107,2017,42424,32199,1503,752100,3.4,0.0930153110345042,45,64,19
91108,2017,62012,13769,3501,1514800,2.2,0.0657999854746169,18,25,7
91201,2017,22138,23466,1401,657200,5.6,0.149748572402625,28,30,2
91202,2017,29240,23182,1620,679500,4.9,0.131395047881977,28,34,6
91203,2017,23037,14393,1445,468100,6.5,0.16452442159383,59,58,-1
91204,2017,17583,18318,1295,469300,5.7,0.248007424391309,21,28,7
91205,2017,18553,37514,1295,486400,6.1,0.213440315615504,35,30,-5
91206,2017,27250,34938,1476,704400,5.5,0.159081802049345,28,33,5
91207,2017,32242,10288,1572,951100,3.1,0.0946734059097978,13,15,2
91208,2017,50109,17128,1780,814800,2.6,0.073155067725362,17,19,2
91210,2017,94643,835,2985,630700,1.2,0.192814371257485,1,2,1
91214,2017,39503,30991,1715,693300,2.6,0.0582427156271176,29,36,7
91301,2017,44742,26028,2260,764100,2.6,0.0639311510680805,62,46,-16
91302,2017,49375,26500,2296,1142400,3.6,0.0853207547169811,53,67,14
91303,2017,23761,30380,1354,398300,4.2,0.199967083607637,49,39,-10
91304,2017,25427,53627,1363,536200,4.4,0.145598299364126,57,46,-11
91306,2017,25295,49551,1272,443000,4.9,0.129301124094367,25,35,10
91307,2017,42256,27233,2602,615300,4.4,0.0584584878639885,36,23,-13
91311,2017,35208,40064,1762,533600,3.9,0.082767571884984,84,97,13
91316,2017,36497,30888,1565,633600,4.5,0.144845894845895,56,47,-9
91321,2017,26085,34510,1463,411800,5.6,0.156012749927557,28,23,-5
91324,2017,30734,30101,1567,551000,2.8,0.142852396930335,60,46,-14
91325,2017,28790,34240,1419,597200,3.9,0.169626168224299,35,29,-6
91326,2017,44434,36804,1802,678100,3.2,0.0612705140745571,25,42,17
91330,2017,3649,3306,,,13.4,0,,,
91331,2017,20463,105696,1340,359800,6.2,0.189789585225553,32,19,-13
91335,2017,24716,79687,1286,422300,4.4,0.196129858069698,49,46,-3
91340,2017,22199,35771,1281,366600,4.9,0.157390064577451,21,24,3
91342,2017,25496,96177,1470,401700,3.9,0.139045717791156,41,40,-1
91343,2017,24399,65964,1239,458500,5.5,0.207840640349281,30,21,-9
91344,2017,33827,53453,1674,554800,4.3,0.0695751407778796,39,40,1
91345,2017,25414,19022,1536,397300,5.8,0.0897907685837451,10,11,1
91350,2017,40737,37149,1825,463700,4.2,0.0597055102425368,29,25,-4
91351,2017,30922,32661,1590,376300,5.7,0.10449771899207,23,20,-3
91352,2017,21562,47934,1284,424500,4.4,0.194308841323486,58,48,-10
91354,2017,54422,31027,2227,536100,4.7,0.0483772198407838,22,29,7
91355,2017,46221,31645,1860,488100,3.6,0.056027808500553,67,68,1
91356,2017,34447,30346,1485,826400,3.5,0.0965530877216108,59,55,-4
91364,2017,47339,27031,1937,750800,4.9,0.0584884022048759,75,80,5
91367,2017,47097,43370,1961,629800,4.9,0.0930597186995619,93,120,27
91371,2017,,0,,,,,,,
91381,2017,57036,20530,1851,644900,5.6,0.0637116415002435,19,14,-5
91384,2017,30621,29283,1339,456000,3.9,0.0511218112898269,14,13,-1
91387,2017,38142,43319,1796,450800,5.7,0.102864793739468,16,28,12
91390,2017,41699,19521,1902,540900,4.4,0.0561446647200451,12,13,1
91401,2017,25459,40995,1247,613100,5.5,0.206708135138432,41,36,-5
91402,2017,19853,71317,1169,346800,6.4,0.252282064584882,36,19,-17
91403,2017,50006,24677,1672,887100,7,0.0598533046966811,80,78,-2
91405,2017,20924,54770,1164,418100,7.1,0.229140040167975,47,36,-11
91406,2017,25471,56200,1247,462600,5.7,0.184786476868327,83,64,-19
91411,2017,25947,25210,1269,566900,5.7,0.202300674335581,49,37,-12
91423,2017,46331,33641,1718,835800,5.2,0.0759192651823668,55,59,4
91436,2017,63701,14794,2137,1143200,1.8,0.0331891307286738,60,67,7
91501,2017,29376,20892,1543,677300,6.5,0.140436530729466,19,16,-3
91502,2017,23056,11645,1377,416500,5.6,0.196049806784027,59,33,-26
91504,2017,34566,26558,1475,662700,5,0.085736877776941,42,35,-7
91505,2017,40326,30997,1708,630000,4.5,0.0967190373261929,71,60,-11
91506,2017,40541,18245,1485,638500,4.9,0.0907097835023294,34,31,-3
91601,2017,27759,38379,1348,560800,5.8,0.207066364418041,55,40,-15
91602,2017,46487,18944,1578,687000,7.8,0.104413006756757,31,21,-10
91604,2017,54183,30642,1780,1004700,6.8,0.0650414463807845,60,55,-5
91605,2017,20414,52386,1222,424300,5.3,0.227083571946703,38,48,10
91606,2017,22912,44352,1205,476300,5.3,0.199833152958153,35,32,-3
91607,2017,34800,31383,1394,699900,6.7,0.104897556001657,35,31,-4
91608,2017,,0,,,,,2,1,-1
91702,2017,21531,61739,1333,366200,4.9,0.144738333954227,29,40,11
91706,2017,21505,77819,1357,358000,4.2,0.147110602809083,55,48,-7
91711,2017,34458,36933,1476,604300,3.3,0.0815530826090488,26,27,1
91722,2017,27822,36557,1387,390700,5.4,0.0764285909675302,19,13,-6
91723,2017,30588,20193,1310,428700,4.9,0.0904768979349279,27,21,-6
91724,2017,30922,25755,1541,478100,5.9,0.102659677732479,21,28,7
91731,2017,17999,30063,1081,404700,4.3,0.230382862655091,36,31,-5
91732,2017,20405,63557,1207,401000,4.1,0.209937536384663,22,12,-10
91733,2017,19214,44989,1175,389000,3.4,0.221365222609971,53,55,2
91740,2017,29582,26067,1429,437200,5.9,0.109256914873211,21,22,1
91741,2017,38521,26610,1664,625100,4.9,0.0718902668169861,23,23,0
91744,2017,21600,86982,1288,362000,5.6,0.150766825320181,38,27,-11
91745,2017,30910,54166,1733,545400,3.5,0.0843702691725437,41,55,14
91746,2017,21563,30640,1309,380700,5.9,0.123988250652742,59,47,-12
91748,2017,26487,47114,1490,583900,3.1,0.132763085282506,98,58,-40
91750,2017,33947,34017,1423,543500,4.3,0.072610753446806,28,33,5
91754,2017,26261,33114,1233,573500,3.2,0.145829558494896,32,32,0
91755,2017,20555,27942,1318,558400,3.7,0.171211795862859,17,11,-6
91765,2017,36548,47398,1916,617900,3.7,0.0607198615975358,39,62,23
91766,2017,20862,72787,1288,351400,5.5,0.197947435668457,36,29,-7
91767,2017,22136,49492,1250,342000,6.4,0.213731512163582,18,18,0
91768,2017,17437,36122,1139,330000,7.3,0.195642544709595,24,18,-6
91770,2017,20068,63981,1239,480100,3.9,0.170175520857755,38,21,-17
91773,2017,34962,34555,1605,514100,3.1,0.0825350889885689,44,38,-6
91775,2017,33539,25156,1416,723500,2.5,0.0832405787883606,17,18,1
91776,2017,21925,38322,1312,573300,4.1,0.152653828088304,40,34,-6
91780,2017,30026,35184,1376,656000,3.1,0.120821964529332,33,28,-5
91789,2017,34520,44115,2123,676900,3.5,0.0760285617137028,84,101,17
91790,2017,26194,45958,1440,444300,5.6,0.090104008007311,29,21,-8
91791,2017,30485,33953,1480,531900,4.7,0.0883574352781787,25,19,-6
91792,2017,30184,29787,1617,428500,6.1,0.124148118306644,9,11,2
91801,2017,25536,54928,1297,541200,3.7,0.160846926886105,49,23,-26
91803,2017,25590,30137,1254,569100,2.8,0.127982214553539,31,22,-9
93510,2017,37824,7836,1639,495900,6,0.0708269525267994,4,5,1
93532,2017,32897,2857,1090,245000,3.1,0.161358067903395,,,
93534,2017,24991,39166,1013,171200,4,0.269596078231119,24,23,-1
93535,2017,25809,73728,1137,155400,4.5,0.288316514756944,15,27,12
93536,2017,35960,71303,1284,274900,3.5,0.125085901013983,19,26,7
93543,2017,19176,14748,1265,201900,6.8,0.2315568212639,1,1,0
93544,2017,25921,1099,,229000,2.3,0.164695177434031,,,
93550,2017,20222,75774,1024,183900,5.9,0.282339588777153,25,21,-4
93551,2017,38763,51896,1640,320900,5.5,0.0740326807461076,30,28,-2
93552,2017,23502,41320,1500,212600,6.3,0.135188770571152,9,4,-5
93553,2017,30938,1893,724,227400,6.1,0.1162176439514,1,1,0
93563,2017,31842,417,998,267900,0,0.079136690647482,,,
93591,2017,16671,6809,1101,151300,8.9,0.278748714936114,2,1,-1
90001,2018,19526,58975,1087,336100,6,0.286748622297584,13,19,6
90002,2018,18102,53111,1147,306000,6,0.326956750955546,4,3,-1
90003,2018,18693,72741,1178,327700,6.5,0.304999931262974,9,8,-1
90004,2018,24831,61586,1229,1014000,3.4,0.180105868216803,53,33,-20
90005,2018,21360,39479,1138,734200,5.1,0.279541021809063,28,19,-9
90006,2018,18019,61698,1071,585300,5.7,0.280819475509741,15,33,18
90007,2018,13269,41716,1154,580700,6.8,0.379111132419216,32,41,9
90008,2018,26647,31739,1157,636500,6.3,0.218217335139733,17,24,7
90010,2018,31013,3702,1841,876800,5.2,0.12344678552134,34,42,8
90011,2018,17974,109414,1123,350500,5.1,0.327873946661305,34,46,12
90012,2018,19875,35913,1518,495400,3.6,0.21808258847771,42,34,-8
90013,2018,16776,11937,768,567700,5.1,0.447934992041551,59,50,-9
90014,2018,29933,8335,1559,545900,4,0.363527294541092,74,34,-40
90015,2018,22231,21801,1204,653300,4.6,0.32943442961332,105,64,-41
90016,2018,26049,46581,1204,524700,3.8,0.207359223717825,39,39,0
90017,2018,19091,26728,1009,626400,4.5,0.408635139179886,74,82,8
90018,2018,21511,53256,1122,507200,5.4,0.227035451404537,20,14,-6
90019,2018,26603,66245,1319,857000,3.7,0.172843233451581,50,45,-5
90020,2018,26929,39102,1303,600400,3.8,0.164185975141936,25,15,-10
90021,2018,16239,2922,548,890600,8.6,0.43429158110883,113,88,-25
90022,2018,21483,65890,1078,373600,7.2,0.212020033388982,23,20,-3
90023,2018,19105,46780,1087,393000,4.7,0.252415562206071,32,22,-10
90024,2018,21041,50288,2157,1173700,4.4,0.24162822144448,47,55,8
90025,2018,46226,47967,1918,813200,3.8,0.114474534575854,103,113,10
90026,2018,28722,69589,1284,777700,5.1,0.195634367500611,54,29,-25
90027,2018,35636,44686,1397,1071700,5,0.13865640245267,55,41,-14
90028,2018,28261,30734,1364,727600,6.8,0.224311837053426,64,61,-3
90029,2018,21744,37898,1151,671800,5.9,0.243970658082221,23,23,0
90031,2018,18704,38535,1114,481900,5.3,0.216167120799273,22,15,-7
90032,2018,21016,47627,1152,468200,6.1,0.196905116845487,12,16,4
90033,2018,18517,47583,1032,393500,3.1,0.312170312926886,12,13,1
90034,2018,42037,55652,1649,9e+05,3.8,0.111406598145619,76,66,-10
90035,2018,44662,28085,1864,1028600,3.1,0.119316361046822,44,26,-18
90036,2018,51916,37988,2169,1239500,4.1,0.104269769400863,112,92,-20
90037,2018,18264,65016,1060,369900,5.7,0.341608219515196,5,15,10
90038,2018,24589,27660,1229,761200,5.2,0.264461315979754,50,31,-19
90039,2018,37782,29589,1642,809000,4.5,0.0977728209807699,29,31,2
90040,2018,21875,12645,1124,381700,4.2,0.163305654408857,53,55,2
90041,2018,30512,29516,1381,698800,4.2,0.0999119121832227,28,21,-7
90042,2018,25958,63911,1281,576700,5.4,0.16501071802976,35,37,2
90043,2018,26333,44627,1122,489600,5.9,0.200797723351334,21,22,1
90044,2018,20144,96436,1092,360300,4.6,0.318376954664233,12,8,-4
90045,2018,41820,41149,1924,913800,3.7,0.0844491968213079,82,68,-14
90046,2018,43319,50587,1614,1148300,5.3,0.129618281376638,97,60,-37
90047,2018,24181,48883,1198,394800,5.9,0.183908516253094,16,7,-9
90048,2018,61133,22892,2103,1242500,4.1,0.0796348069194478,99,64,-35
90049,2018,67981,36964,2149,2000001,3.7,0.069824694297154,52,41,-11
90056,2018,50637,7795,1740,935500,6.3,0.0735086593970494,6,10,4
90057,2018,17142,49492,1018,423300,5.6,0.316556211104825,19,16,-3
90058,2018,16674,2758,632,314000,7.6,0.514865844815083,69,100,31
90059,2018,18949,45952,988,321200,6.3,0.302424268802228,6,5,-1
90061,2018,19287,27646,1158,332400,3.6,0.27917239383636,8,15,7
90062,2018,21449,34422,1185,392500,4,0.224158968101795,4,5,1
90063,2018,22225,52951,1118,377400,5.9,0.206039545995354,12,10,-2
90064,2018,54342,25429,1936,1114900,2.4,0.0928860749537929,77,68,-9
90065,2018,27072,47887,1250,651300,5.9,0.156806648986155,29,27,-2
90066,2018,41277,59394,1698,1001700,4.6,0.10191265110954,75,68,-7
90067,2018,71490,2314,3042,1041200,2.1,0.0414866032843561,35,62,27
90068,2018,55397,20982,1710,1171900,7.6,0.108521589934229,28,44,16
90069,2018,58553,20435,1773,843500,3.7,0.0975776853437729,100,76,-24
90071,2018,,0,,,,,28,31,3
90073,2018,12443,916,,,7.8,0.524017467248908,,,
90077,2018,82131,8993,2304,2000001,2,0.0402535305237407,15,14,-1
90079,2018,,0,,,,,6,4,-2
90089,2018,2499,3862,,,9.2,0.00414293112377007,,,
90090,2018,,0,,,,,,,
90094,2018,94859,9368,2967,981000,1.7,0.0992741246797609,15,18,3
90095,2018,,0,,,,,,2,
90201,2018,19271,102433,1185,388900,4.9,0.271982661837494,23,21,-2
90210,2018,64763,19909,2422,2000001,2.7,0.0764478376613592,77,64,-13
90211,2018,53326,7969,1900,1564200,4.6,0.0975028234408332,48,57,9
90212,2018,53494,13156,2131,2000001,3.3,0.103222864092429,60,60,0
90220,2018,22394,53703,1193,295000,6.2,0.21009999441372,32,35,3
90221,2018,21715,52322,1153,331700,6.2,0.220920454111081,20,22,2
90222,2018,21183,32850,1196,321600,5.5,0.246362252663623,7,2,-5
90230,2018,42274,32808,1664,696000,3.3,0.124847598146793,55,46,-9
90232,2018,47473,14660,1702,1023200,2.5,0.0864256480218281,57,49,-8
90240,2018,33553,26205,1470,577500,2.1,0.0676970043884755,27,18,-9
90241,2018,30240,44143,1318,541500,4.5,0.108216478263824,35,37,2
90242,2018,28957,42553,1416,476900,4.3,0.107019481587667,10,15,5
90245,2018,54436,16850,1785,969700,5.8,0.0775074183976261,47,82,35
90247,2018,25067,47531,1228,428100,4.6,0.182722854558078,21,33,12
90248,2018,28931,11512,1239,452500,3.5,0.111101459346769,81,59,-22
90249,2018,27801,26587,1206,453100,3.4,0.128220558919773,41,29,-12
90250,2018,26851,96836,1195,513500,5,0.148147383204593,34,45,11
90254,2018,75491,19650,2143,1357300,2.5,0.0525190839694656,26,28,2
90255,2018,19268,75560,1035,377200,5.3,0.242271042879831,19,19,0
90260,2018,26206,35161,1426,505500,4,0.128892807371804,14,17,3
90262,2018,21204,70936,1161,371600,5.5,0.197530168038796,10,12,2
90263,2018,8939,1846,,,5.5,0,,,
90265,2018,61551,18389,2556,2000001,2.9,0.0663440100059818,22,23,1
90266,2018,74482,35573,2499,1947900,3.4,0.0324684451690889,50,39,-11
90270,2018,20054,27454,1028,375600,6.1,0.254024914402273,6,6,0
90272,2018,84986,22551,2490,2000001,2.3,0.0407520730787992,59,25,-34
90274,2018,63811,25279,2475,1542300,2.1,0.0479449345306381,29,45,16
90275,2018,56346,42421,2678,1114700,2,0.0419839230569765,28,42,14
90277,2018,59876,34506,1990,1021900,2.8,0.0544832782704457,57,35,-22
90278,2018,53885,40649,1932,828600,3.3,0.0402715933971315,34,28,-6
90280,2018,21607,95103,1125,375900,6.8,0.187260128492266,25,8,-17
90290,2018,64350,5371,2236,997500,5.5,0.0610687022900763,10,9,-1
90291,2018,54353,27525,1972,1521800,4.5,0.102379654859219,80,51,-29
90292,2018,65985,22490,2851,944800,3.1,0.117474433081369,65,67,2
90293,2018,59095,12694,2074,739700,2.7,0.0586103671025681,15,19,4
90301,2018,22189,37291,1221,396500,6.3,0.196320828081843,39,23,-16
90302,2018,26093,30828,1275,410400,9.6,0.20650058388478,15,12,-3
90303,2018,22419,24693,1270,425400,4.9,0.180172518527518,12,5,-7
90304,2018,21073,25591,1135,409500,5,0.221874877886757,5,5,0
90305,2018,36352,15397,1453,468800,3.6,0.109307007858674,4,7,3
90401,2018,54296,7256,1707,1101900,6.5,0.132855567805954,83,78,-5
90402,2018,64008,11866,1893,2000001,4,0.0537670655654812,12,15,3
90403,2018,68111,24354,1900,1104100,4.1,0.08023322657469,52,40,-12
90404,2018,39504,22819,1579,808800,5,0.130154695648363,82,40,-42
90405,2018,54044,28115,1685,1304200,4.7,0.107487106526765,89,51,-38
90501,2018,31757,42335,1367,622300,4.2,0.152710523207748,72,66,-6
90502,2018,30782,18188,1464,429700,3.5,0.123103144930724,31,29,-2
90503,2018,43801,44908,1757,751200,2.5,0.0704328850093525,58,71,13
90504,2018,35829,33721,1474,610100,4.2,0.0960529047181282,23,27,4
90505,2018,46903,37641,1700,834600,2.3,0.0474482612045376,58,62,4
90506,2018,,0,,,,,,,
90601,2018,35180,33058,1323,500700,2.5,0.0953173210720552,17,22,5
